,Unnamed: 0,Study_ID,Study_Name,Location_ID,Location_Description,Instrument_ID,Field_Collection_Type,Field_Collector,Time_Zone,Field_Collection_Date,Field_Collection_Time,Field_Collection_Date_Time,Field_Collection_Comment,Matrix,Source,Z,Depth_Value_Units,Result_Parameter_Name,Result_Value,Result_Value_Units,Result_Data_Qualifier,Result_Method,Result_Method_Description,Result_Comment,Result_Data_Review_Status,Lat,Lon,Continuous_Result_System_ID,dtUTC,j,i,SHEM,k,v202111,v202410
210,210,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:43.4833333,7/9/2024 7:40:43 PM,,Water,Salt/Marine Water,12.5,m,Dissolved Oxygen,1.07801101038456,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275614,2024-07-09 19:40:43.483333,71,138,195.99595642089844,12,73.63324737548828,103.862060546875
211,211,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:44.5033333,7/9/2024 7:40:44 PM,,Water,Salt/Marine Water,13.0,m,Dissolved Oxygen,0.895851008629799,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275615,2024-07-09 19:40:44.503333,71,138,195.99595642089844,12,73.63324737548828,103.862060546875
212,212,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:45.5266667,7/9/2024 7:40:45 PM,,Water,Salt/Marine Water,13.5,m,Dissolved Oxygen,0.805563007760048,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275616,2024-07-09 19:40:45.526666,71,138,187.84559631347656,13,57.64339828491211,94.8626937866211
213,213,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:46.5466667,7/9/2024 7:40:46 PM,,Water,Salt/Marine Water,14.0,m,Dissolved Oxygen,0.68329800658226,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275617,2024-07-09 19:40:46.546666,71,138,187.84559631347656,13,57.64339828491211,94.8626937866211
214,214,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:47.5700000,7/9/2024 7:40:47 PM,,Water,Salt/Marine Water,14.5,m,Dissolved Oxygen,0.528462005090714,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275618,2024-07-09 19:40:47.570000,71,138,182.18267822265625,14,47.48860549926758,91.25543975830078
215,215,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:48.5900000,7/9/2024 7:40:48 PM,,Water,Salt/Marine Water,15.0,m,Dissolved Oxygen,0.410652003955841,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275619,2024-07-09 19:40:48.590000,71,138,182.18267822265625,14,47.48860549926758,91.25543975830078
216,216,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:49.6133333,7/9/2024 7:40:49 PM,,Water,Salt/Marine Water,15.5,m,Dissolved Oxygen,0.365805003523827,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275620,2024-07-09 19:40:49.613333,71,138,177.7716064453125,15,38.91967010498047,88.81932830810547
217,217,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:50.6366667,7/9/2024 7:40:50 PM,,Water,Salt/Marine Water,16.0,m,Dissolved Oxygen,0.347094003343582,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275621,2024-07-09 19:40:50.636666,71,138,177.7716064453125,15,38.91967010498047,88.81932830810547
218,218,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:51.6566667,7/9/2024 7:40:51 PM,,Water,Salt/Marine Water,16.5,m,Dissolved Oxygen,0.336501003241539,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275622,2024-07-09 19:40:51.656666,71,138,172.3801727294922,16,30.45674514770508,86.11529541015625
219,219,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:52.6800000,7/9/2024 7:40:52 PM,,Water,Salt/Marine Water,17.0,m,Dissolved Oxygen,0.329076003170013,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275623,2024-07-09 19:40:52.680000,71,138,172.3801727294922,16,30.45674514770508,86.11529541015625
220,220,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:53.7000000,7/9/2024 7:40:53 PM,,Water,Salt/Marine Water,17.5,m,Dissolved Oxygen,0.32600700314045,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275624,2024-07-09 19:40:53.700000,71,138,,-1,,
221,221,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:54.7233333,7/9/2024 7:40:54 PM,,Water,Salt/Marine Water,18.0,m,Dissolved Oxygen,0.317790003061295,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275625,2024-07-09 19:40:54.723333,71,138,,-1,,
222,222,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,07/09/2024,19:40:55.7466667,7/9/2024 7:40:55 PM,,Water,Salt/Marine Water,18.5,m,Dissolved Oxygen,0.315018003034592,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242275626,2024-07-09 19:40:55.746666,71,138,,-1,,
223,223,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:24,8/7/2024 9:42:24 PM,,Water,Salt/Marine Water,1.0,m,Dissolved Oxygen,8.79060608468056,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451041,2024-08-07 21:42:24.000000,71,138,227.49685668945312,0,213.92808532714844,277.9512023925781
224,224,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:25.3666667,8/7/2024 9:42:25 PM,,Water,Salt/Marine Water,1.5,m,Dissolved Oxygen,8.74843208427429,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451042,2024-08-07 21:42:25.366666,71,138,235.69268798828125,1,220.00994873046875,288.14990234375
225,225,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:26.7366667,8/7/2024 9:42:26 PM,,Water,Salt/Marine Water,2.0,m,Dissolved Oxygen,8.45717408146858,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451043,2024-08-07 21:42:26.736666,71,138,235.69268798828125,1,220.00994873046875,288.14990234375
226,226,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:28.1033333,8/7/2024 9:42:28 PM,,Water,Salt/Marine Water,2.5,m,Dissolved Oxygen,9.07315208740234,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451044,2024-08-07 21:42:28.103333,71,138,242.7115631103516,2,214.6372985839844,292.97271728515625
227,227,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:29.4700000,8/7/2024 9:42:29 PM,,Water,Salt/Marine Water,3.0,m,Dissolved Oxygen,9.45707409110069,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451045,2024-08-07 21:42:29.470000,71,138,242.7115631103516,2,214.6372985839844,292.97271728515625
228,228,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:30.8366667,8/7/2024 9:42:30 PM,,Water,Salt/Marine Water,3.5,m,Dissolved Oxygen,9.0679050873518,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451046,2024-08-07 21:42:30.836666,71,138,233.23748779296875,3,170.85427856445312,285.52325439453125
229,229,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:32.2066667,8/7/2024 9:42:32 PM,,Water,Salt/Marine Water,4.0,m,Dissolved Oxygen,8.67378608355522,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451047,2024-08-07 21:42:32.206666,71,138,233.23748779296875,3,170.85427856445312,285.52325439453125
230,230,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:33.5733333,8/7/2024 9:42:33 PM,,Water,Salt/Marine Water,4.5,m,Dissolved Oxygen,7.3651050709486,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451048,2024-08-07 21:42:33.573333,71,138,231.2225799560547,4,164.81341552734375,272.9452209472656
231,231,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:34.9400000,8/7/2024 9:42:34 PM,,Water,Salt/Marine Water,5.0,m,Dissolved Oxygen,5.65349405446053,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451049,2024-08-07 21:42:34.940000,71,138,231.2225799560547,4,164.81341552734375,272.9452209472656
232,232,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:36.3066667,8/7/2024 9:42:36 PM,,Water,Salt/Marine Water,5.5,m,Dissolved Oxygen,4.61508304445744,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451050,2024-08-07 21:42:36.306666,71,138,224.40505981445312,5,151.93980407714844,237.7313232421875
233,233,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:37.6766667,8/7/2024 9:42:37 PM,,Water,Salt/Marine Water,6.0,m,Dissolved Oxygen,3.58815603456497,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451051,2024-08-07 21:42:37.676666,71,138,224.40505981445312,5,151.93980407714844,237.7313232421875
234,234,MarineWater,Long-term marine water column monitoring 1999-present. (Transitional data that has not yet been through a documented Data Entry Review process can be found in EIM Study ID “MarineWater-P”).,HCB007,Hood Canal - Lynch Cove,SBE 43,Measurement,WA Dept of Ecology,UTC - Coordinated Universal Time,08/07/2024,21:42:39.0433333,8/7/2024 9:42:39 PM,,Water,Salt/Marine Water,6.5,m,Dissolved Oxygen,2.73705302636623,mg/L,,DO-CLARK,Dissolved Oxygen (DO) by Electrochemical Polarographic (Clark/Beckman) Cell Sensor with Fixed Membrane (Flow Dependent),,Final,47.3983355414537,-122.928314938546,242451052,2024-08-07 21:42:39.043333,71,138,213.79031372070312,6,109.73859405517578,203.7953643798828
